,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,1
(1/1),4.352e-06,4.96e-06,4.096e-06,5.8240000000000005e-06,6.144000000000001e-06,1.2288000000000002e-05,6.5536e-05,0.00048332800000000005,0.0038194880000000002,0.031618048,0.314930176,2.542169088,20.101235712,4.928e-06
(2/2),4.16e-06,4.800000000000001e-06,4.096e-06,4.096e-06,5.28e-06,6.144000000000001e-06,1.8336000000000002e-05,0.000112576,0.0008468480000000001,0.006796288,0.08299724800000001,0.745820192,6.050867904,
(4/4),,4.096e-06,4.096e-06,4.16e-06,5.12e-06,5.12e-06,9.024e-06,4.1984e-05,0.00027750400000000003,0.0021739520000000003,0.020870144,0.23602102400000002,2.0314419200000002,
(8/8),,,4.096e-06,4.096e-06,5.12e-06,5.12e-06,9.216000000000001e-06,3.584e-05,0.000251904,0.0024083520000000003,0.015959136000000002,0.134319968,1.006538752,
(16/16),,,,4.096e-06,7.168000000000001e-06,8.864e-06,1.3312e-05,7.7824e-05,0.000474112,0.003592192,0.028968960000000002,0.255349888,1.976137728,
(32/32),,,,,2.2272000000000003e-05,3.872e-05,7.456e-05,0.000144384,0.001120256,0.00723968,0.055646208,0.44646912000000005,3.5614074880000004,
